Unnamed: 0,category,amt,gender,city_pop,is_fraud,trans_date,trans_time,time_of_day,Age
731037,11,1210.19,1,680,1,311,82533,3,0
731054,11,1029.47,1,824,1,311,83041,3,0
731066,1,120.57,1,824,1,311,83316,3,0
731088,11,912.68,1,680,1,311,84016,3,0
731098,0,497.68,1,824,1,311,84201,3,0
731323,4,296.56,0,409656,1,312,7040,3,1
733121,11,1029.22,0,409656,1,312,66474,1,1
733511,8,785.18,0,409656,1,312,76813,1,1
733634,9,7.74,0,409656,1,312,80145,3,1
733737,11,1094.88,1,1201,1,312,82596,3,0
733753,6,277.15,0,409656,1,312,83034,3,1
733862,6,282.21,1,1201,1,312,86323,3,0
733972,4,340.92,0,409656,1,313,3429,3,1
734120,2,10.21,1,1201,1,313,8479,3,0
734241,2,9.92,1,1201,1,313,12685,3,0
734262,4,293.99,1,1201,1,313,13479,3,0
735434,4,298.66,1,1201,1,313,51109,0,0
736086,11,1083.77,1,1201,1,313,65697,1,0
736271,11,1012.13,1,640470,1,313,69444,1,0
736599,12,819.52,1,1201,1,313,77364,1,0
736686,11,1124.91,1,1201,1,313,79859,3,0
736764,11,971.87,1,640470,1,313,81192,3,0
736811,0,395.3,1,640470,1,313,82028,3,0
736829,0,373.48,0,409656,1,313,82501,3,1
736872,4,294.55,0,409656,1,313,83411,3,1
736981,12,1011.73,1,640470,1,313,85896,3,0
737008,4,320.57,0,1850,1,314,194,3,1
737011,2,20.57,0,1078,1,314,243,3,1
737051,4,296.45,0,1078,1,314,1560,3,1
737071,4,278.84,1,640470,1,314,2235,3,0
737248,4,297.54,0,1850,1,314,8341,3,1
737710,4,294.87,1,640470,1,314,26380,2,0
738033,4,347.23,0,1078,1,314,38578,2,1
738787,11,1042.13,0,1850,1,314,58280,0,1
739441,0,589.97,0,1078,1,314,73600,1,1
739782,11,1111.54,0,1850,1,314,81338,3,1
739789,12,895.87,1,640470,1,314,81542,3,0
739899,8,789.2,0,1850,1,314,83988,3,1
739901,11,998.8,0,1850,1,314,84053,3,1
739927,11,812.87,0,1850,1,314,84740,3,1
739939,8,822.17,0,1850,1,314,84958,3,1
739959,11,991.42,0,1850,1,314,85364,3,1
739979,8,804.0,0,1078,1,314,85820,3,1
740002,6,265.39,1,640470,1,314,86211,3,0
740218,4,325.04,0,1850,1,315,16712,3,1
741620,4,301.63,1,601723,1,316,10257,3,0
741645,4,273.71,1,601723,1,316,12240,3,0
741652,4,302.91,1,601723,1,316,12756,3,0
741653,8,968.47,1,601723,1,316,12847,3,0
743027,8,829.28,1,601723,1,316,85102,3,0
743063,4,333.48,1,6006,1,317,286,3,0
743121,2,7.09,0,92985,1,317,3364,3,0
743123,4,288.49,1,601723,1,317,3409,3,0
743171,2,12.37,1,1080,1,317,6903,3,0
743178,4,300.28,1,6006,1,317,7050,3,0
743209,4,307.42,1,6006,1,317,8246,3,0
743211,2,9.56,1,601723,1,317,8451,3,0
743217,4,281.7,1,601723,1,317,8881,3,0
743230,4,325.37,0,92985,1,317,9335,3,0
743351,2,8.75,1,6006,1,317,16718,3,0
743567,4,335.05,1,6006,1,317,29857,2,0
743691,4,329.8,0,92985,1,317,36394,2,0
744111,12,957.28,0,92985,1,317,55623,0,0
744667,0,557.6,1,6006,1,317,76550,1,0
744735,12,773.78,1,601723,1,317,79217,3,0
744737,11,799.88,1,601723,1,317,79228,3,0
744748,11,969.97,1,6006,1,317,79596,3,0
744791,11,895.17,0,92985,1,317,81280,3,0
744809,8,712.14,1,1080,1,317,81785,3,0
744910,11,999.76,1,601723,1,317,85389,3,0
744930,8,857.69,0,92985,1,317,86195,3,0
744991,4,318.22,1,744,1,318,3189,3,0
744996,2,20.15,1,744,1,318,3678,3,0
745084,4,287.18,1,6006,1,318,8910,3,0
745098,4,264.75,0,92985,1,318,10106,3,0
745114,3,13.9,1,744,1,318,11109,3,0
745115,4,310.66,1,744,1,318,11122,3,0
745121,4,308.4,0,92985,1,318,11447,3,0
745129,2,23.78,1,744,1,318,11755,3,0
745207,4,279.83,0,92985,1,318,16797,3,0
746520,11,1074.72,1,744,1,318,76787,1,0
746602,11,982.17,1,1080,1,318,79413,3,0
746604,12,883.25,0,92985,1,318,79554,3,0
746632,4,327.57,1,744,1,318,80743,3,0
746653,12,914.05,1,1080,1,318,81660,3,0
746662,13,11.91,1,6006,1,318,82016,3,0
746679,8,715.15,1,1080,1,318,82515,3,0
746726,8,941.5,1,1080,1,318,84274,3,0
746743,11,932.21,1,1080,1,318,84827,3,0
746751,11,939.75,1,1080,1,318,85211,3,0
746785,11,956.44,0,92985,1,318,86310,3,0
746806,3,12.97,1,744,1,319,798,3,0
747766,2,20.48,1,744,1,319,39971,2,0
748646,8,694.82,1,744,1,319,65026,1,0
748870,9,50.35,1,744,1,319,71052,1,0
749234,12,861.29,1,744,1,319,81565,3,0
755843,4,298.61,1,1680,1,322,701,3,0
756152,4,292.71,1,1680,1,322,23708,3,0
756792,12,906.27,1,23045,1,322,61745,1,1
756940,11,1100.75,1,23045,1,322,68458,1,1
757160,9,8.75,1,23045,1,322,79433,3,1
757176,11,914.0,1,3202,1,322,80265,3,2
757189,11,948.33,1,1680,1,322,80863,3,0
757209,11,959.09,1,23045,1,322,81719,3,1
757216,8,764.14,1,23045,1,322,81987,3,1
757239,8,932.84,1,1680,1,322,83202,3,0
757285,11,954.72,1,23045,1,322,85681,3,1
757318,8,696.29,1,3202,1,323,517,3,2
757320,2,9.13,1,1680,1,323,833,3,0
757324,4,281.39,1,1680,1,323,978,3,0
757332,8,926.91,1,3202,1,323,1336,3,2
757393,2,9.49,1,23045,1,323,5253,3,1
757426,2,10.03,1,1680,1,323,8079,3,0
757439,4,349.95,1,3202,1,323,9385,3,2
757471,9,8.32,0,59744,1,323,11771,3,0
757487,2,8.07,1,3202,1,323,12937,3,2
758782,7,19.52,1,3202,1,323,78452,1,2
758811,8,740.34,1,1680,1,323,79567,3,0
758826,8,760.18,1,1680,1,323,79971,3,0
758830,11,938.55,1,3202,1,323,80142,3,2
758837,4,312.51,1,1680,1,323,80336,3,0
758855,11,921.62,1,2395,1,323,81393,3,0
758860,4,321.43,1,2395,1,323,81706,3,0
758862,11,1047.73,1,2395,1,323,81759,3,0
758871,4,297.64,1,23045,1,323,82090,3,1
758876,11,1005.66,1,23045,1,323,82280,3,1
758889,5,17.08,0,59744,1,323,82779,3,0
758891,4,256.7,1,23045,1,323,82870,3,1
758897,11,960.06,1,2395,1,323,83078,3,0
758924,12,845.28,1,3202,1,323,84359,3,2
758937,8,882.54,1,1680,1,323,84835,3,0
758944,12,858.24,1,1680,1,323,85152,3,0
758960,4,300.21,1,1680,1,323,85906,3,0
758988,4,297.1,1,2395,1,324,1177,3,0
758990,4,334.89,1,2395,1,324,1242,3,0
759080,4,295.9,1,2395,1,324,6568,3,0
760602,11,798.56,1,2395,1,324,80119,3,0
760684,11,1017.9,1,2395,1,324,83279,3,0
760769,12,717.14,0,224256,1,325,1213,3,0
760814,11,1088.85,0,224256,1,325,3156,3,0
760824,4,333.98,0,224256,1,325,3472,3,0
760901,4,350.0,0,224256,1,325,7503,3,0
760906,1,128.06,0,224256,1,325,7813,3,0
762460,6,213.31,0,224256,1,325,80356,3,0
762572,10,19.73,0,224256,1,325,85617,3,0
762598,2,9.1,1,459921,1,326,224,3,0
762767,4,307.3,1,3228,1,326,6980,3,2
762842,11,895.7,0,224256,1,326,10527,3,0
762863,12,722.07,0,224256,1,326,11270,3,0
764023,12,1029.91,1,459921,1,326,53578,0,0
764985,11,1072.09,1,3228,1,326,80097,3,2
765039,8,756.9,1,459921,1,326,81804,3,0
765084,9,8.4,1,3228,1,326,82956,3,2
765094,6,285.39,0,224256,1,326,83156,3,0
765118,8,719.57,1,3228,1,326,83609,3,2
765157,6,219.11,0,224256,1,326,84727,3,0
765165,1,119.52,0,224256,1,326,84951,3,0
765219,11,985.55,1,3228,1,326,86148,3,2
765283,4,258.82,1,3228,1,327,2337,3,2
765297,8,671.93,1,3228,1,327,2837,3,2
765318,2,7.24,1,459921,1,327,3724,3,0
765453,4,324.43,1,3228,1,327,7572,3,2
765578,4,323.71,1,3228,1,327,12305,3,2
765580,2,9.56,1,3228,1,327,12320,3,2
765608,4,308.82,1,23805,1,327,13872,3,0
765794,4,292.59,1,3228,1,327,20141,3,2
766027,4,319.86,1,3228,1,327,27780,2,2
768088,11,780.7,1,459921,1,327,80061,3,0
768147,11,943.64,1,3228,1,327,81211,3,2
768152,4,284.23,1,459921,1,327,81268,3,0
768330,7,16.53,1,23805,1,327,84939,3,0
768391,11,904.66,1,459921,1,327,86316,3,0
768456,3,10.68,1,276896,1,328,2125,3,2
768492,2,10.59,1,276896,1,328,3150,3,2
768600,2,9.59,1,276896,1,328,6842,3,2
768617,4,283.17,1,276896,1,328,7620,3,2
768631,4,319.09,1,276896,1,328,8105,3,2
768781,2,12.63,1,23805,1,328,13096,3,0
769436,8,784.56,1,276896,1,328,36549,2,2
770717,12,825.94,1,276896,1,328,67153,1,2
771283,11,1074.33,1,23805,1,328,80477,3,0
771299,4,320.26,1,23805,1,328,80766,3,0
771353,1,127.81,1,23805,1,328,81686,3,0
771362,11,968.41,1,23805,1,328,81876,3,0
771384,11,1076.69,1,276896,1,328,82300,3,2
771387,12,832.41,1,276896,1,328,82390,3,2
771393,11,1010.97,1,276896,1,328,82505,3,2
771476,11,1074.41,1,276896,1,328,84373,3,2
771536,11,948.05,1,23805,1,328,85712,3,0
771635,11,986.11,0,4726,1,329,5146,3,0
771665,11,1176.2,0,4726,1,329,8669,3,0
771679,4,312.06,0,4726,1,329,9630,3,0
771684,11,1141.09,0,4726,1,329,10063,3,0
771701,2,9.66,1,276896,1,329,11319,3,2
771716,4,276.4,1,276896,1,329,12675,3,2
771728,4,351.4,0,4726,1,329,13423,3,0
772045,0,385.22,0,4726,1,329,35682,2,0
772133,2,8.09,0,4726,1,329,43014,2,0
772579,11,996.5,1,759,1,329,63478,1,1
772912,10,48.12,1,759,1,329,79361,3,1
772928,6,246.0,0,4726,1,329,80355,3,0
772941,6,282.38,0,4726,1,329,80714,3,0
772944,9,8.41,1,276896,1,329,81025,3,2
772965,13,10.89,0,4726,1,329,82039,3,0
772990,6,243.81,1,276896,1,329,83549,3,2
773013,6,303.81,0,4726,1,329,84442,3,0
773022,11,966.33,1,759,1,329,85006,3,1
773111,2,10.23,0,313,1,330,3448,3,0
773179,4,304.2,1,759,1,330,8855,3,1
773223,2,17.67,1,759,1,330,11718,3,1
773224,4,368.78,0,4726,1,330,11734,3,0
773260,4,317.84,1,308,1,330,14294,3,1
773755,6,255.88,0,4726,1,330,44959,2,0
773853,10,21.03,0,4726,1,330,48918,0,0
774393,1,135.53,0,313,1,330,70208,1,0
774463,6,287.83,0,313,1,330,73008,1,0
774627,11,1051.78,1,759,1,330,79604,3,1
774672,4,333.53,1,759,1,330,81811,3,1
774681,7,19.7,0,4726,1,330,82250,3,0
774724,8,827.59,1,759,1,330,84231,3,1
774729,11,1028.63,1,308,1,330,84558,3,1
774736,8,813.34,1,759,1,330,84968,3,1
774738,5,18.72,0,313,1,330,85057,3,0
774748,0,617.75,1,308,1,330,85373,3,1
774815,11,989.81,0,1186,1,331,2556,3,0
774828,3,14.97,1,308,1,331,3252,3,1
774851,2,19.65,0,2148,1,331,4680,3,1
774857,4,313.19,1,308,1,331,4920,3,1
774872,11,1000.5,0,1186,1,331,6002,3,0
774894,11,1053.56,0,1186,1,331,7746,3,0
774903,9,718.38,0,313,1,331,8192,3,0
775051,8,751.52,0,1186,1,331,15824,3,0
775640,1,113.15,0,313,1,331,48369,0,0
775712,4,323.16,0,2148,1,331,51226,0,1
775782,12,801.12,0,2148,1,331,53700,0,1
776435,5,21.03,0,1186,1,331,79454,3,0
776449,10,20.91,0,313,1,331,79965,3,0
776451,11,942.63,1,308,1,331,79997,3,1
776484,8,792.33,0,2148,1,331,81743,3,1
776502,13,11.28,0,313,1,331,82652,3,0
776516,0,565.08,0,313,1,331,83113,3,0
776538,12,946.74,0,2148,1,331,83945,3,1
776557,0,634.64,1,308,1,331,85069,3,1
776573,5,19.72,0,313,1,331,85544,3,0
776632,4,338.89,0,2148,1,332,2861,3,1
776683,12,845.57,0,1186,1,332,5676,3,0
776706,9,616.98,0,1186,1,332,7098,3,0
776809,4,334.52,0,2148,1,332,12366,3,1
777114,2,22.04,0,2148,1,332,31269,2,1
778231,1,100.76,0,1186,1,332,79692,3,0
778232,0,588.24,0,2148,1,332,79699,3,1
778233,4,286.25,1,301,1,332,79717,3,0
778235,11,882.7,1,301,1,332,79830,3,0
778254,11,880.77,1,301,1,332,80819,3,0
778266,11,881.08,0,2148,1,332,81167,3,1
778271,10,20.13,0,1186,1,332,81457,3,0
778303,11,1031.95,1,301,1,332,82534,3,0
778305,6,290.33,0,1186,1,332,82536,3,0
778311,6,279.86,0,1186,1,332,82717,3,0
778318,11,828.37,0,2148,1,332,82868,3,1
778349,7,18.96,0,1186,1,332,83733,3,0
778357,12,690.41,0,2148,1,332,84092,3,1
778379,13,11.88,0,1186,1,332,84970,3,0
778482,4,311.41,1,298,1,333,1222,3,1
778657,4,269.64,0,837792,1,333,5069,3,1
778941,4,318.71,0,837792,1,333,10674,3,1
779010,4,355.08,1,1063,1,333,12009,3,1
779075,4,361.04,1,301,1,333,13403,3,0
780436,4,311.64,1,298,1,333,41771,2,1
780646,9,50.24,1,1063,1,333,44975,2,1
781103,8,814.58,0,837792,1,333,51198,0,1
781469,8,823.17,0,837792,1,333,55839,0,1
782128,11,838.68,0,837792,1,333,64707,1,1
783277,12,1027.85,0,837792,1,333,79712,3,1
783294,11,1044.92,1,301,1,333,79858,3,0
783297,11,901.8,0,837792,1,333,79883,3,1
783303,11,864.29,1,298,1,333,80016,3,1
783336,8,725.76,1,301,1,333,80430,3,0
783376,12,801.29,1,301,1,333,81024,3,0
783423,8,678.31,1,301,1,333,81473,3,0
783424,0,615.35,1,1063,1,333,81483,3,1
783467,8,798.21,1,301,1,333,82156,3,0
783475,8,809.92,0,837792,1,333,82234,3,1
783516,9,49.9,1,298,1,333,82763,3,1
783520,4,332.01,1,298,1,333,82805,3,1
783521,8,659.87,1,1063,1,333,82809,3,1
783571,9,49.96,1,301,1,333,83339,3,0
783622,12,627.87,1,1063,1,333,84149,3,1
783630,4,306.03,1,301,1,333,84296,3,0
783646,0,561.82,1,301,1,333,84507,3,0
783741,7,5.66,1,301,1,333,85685,3,0
783745,11,1086.87,1,1063,1,333,85776,3,1
784096,4,333.11,1,1063,1,334,5328,3,1
784250,4,315.84,1,1063,1,334,7858,3,1
784267,2,8.65,0,837792,1,334,8229,3,1
784269,2,23.02,1,298,1,334,8296,3,1
784331,8,730.45,1,5666,1,334,9204,3,2
784347,3,14.31,1,1063,1,334,9606,3,1
784466,2,9.22,1,5666,1,334,11913,3,2
785210,3,11.15,1,298,1,334,25078,3,1
788913,11,1071.82,1,298,1,334,73873,1,1
789018,1,110.54,1,298,1,334,74817,1,1
789448,11,924.55,1,1063,1,334,79548,3,1
789564,11,1067.1,1,298,1,334,80792,3,1
789607,12,776.84,1,1063,1,334,81216,3,1
789747,8,777.68,1,5666,1,334,82752,3,2
789769,1,103.55,1,5666,1,334,82973,3,2
789799,12,884.65,0,837792,1,334,83425,3,1
789824,8,629.78,1,5666,1,334,83662,3,2
789925,11,999.66,1,298,1,334,84688,3,1
790352,4,330.54,1,7163,1,335,4882,3,0
790476,3,9.99,1,7163,1,335,6830,3,0
790659,4,285.27,1,349,1,335,10260,3,0
790678,8,757.87,1,7163,1,335,10532,3,0
793162,8,857.49,1,349,1,335,51020,0,0
793784,8,749.36,1,5666,1,335,58132,0,2
795691,11,1013.48,1,5666,1,335,80301,3,2
795766,11,1057.22,1,5666,1,335,81210,3,2
795910,10,20.19,1,349,1,335,82779,3,0
795924,11,940.05,1,7163,1,335,82894,3,0
795929,11,834.12,1,349,1,335,82965,3,0
795969,11,947.25,1,5666,1,335,83335,3,2
795985,8,678.26,1,349,1,335,83539,3,0
795995,11,976.1,1,7163,1,335,83647,3,0
795996,11,1013.22,1,7163,1,335,83654,3,0
796007,8,716.95,1,349,1,335,83761,3,0
796013,12,798.95,1,5666,1,335,83870,3,2
796040,0,479.62,1,7163,1,335,84264,3,0
796127,11,1017.84,1,7163,1,335,85315,3,0
796143,11,1089.82,1,349,1,335,85479,3,0
796150,11,958.16,1,349,1,335,85558,3,0
796172,12,853.59,1,5666,1,335,85705,3,2
796314,8,783.46,1,7163,1,336,3454,3,0
796603,2,10.87,1,7163,1,336,12994,3,0
798477,10,21.05,1,349,1,336,69251,1,0
798529,7,19.45,1,7163,1,336,70360,1,0
798895,12,875.38,1,349,1,336,79221,3,0
798913,11,1025.64,1,349,1,336,79794,3,0
799088,0,565.3,1,349,1,336,83569,3,0
799102,10,51.04,0,630,1,336,83853,3,1
799156,8,908.57,0,630,1,336,85184,3,1
799194,10,21.85,1,7163,1,336,85994,3,0
799233,4,333.79,1,2443,1,337,608,3,1
799238,8,772.1,1,95035,1,337,727,3,0
799246,4,310.1,0,12866,1,337,868,3,1
799263,4,306.59,0,630,1,337,1318,3,1
799383,4,304.1,1,95035,1,337,5010,3,0
799409,4,326.82,1,2443,1,337,5801,3,1
799440,12,673.33,0,19685,1,337,6672,3,0
799445,4,264.1,1,95035,1,337,6801,3,0
799461,2,19.03,1,2443,1,337,7164,3,1
799526,3,14.7,0,630,1,337,9157,3,1
799620,4,294.59,0,630,1,337,11858,3,1
799657,4,259.63,0,12866,1,337,13231,3,1
800887,4,284.56,0,12866,1,337,50560,0,1
802171,11,1131.73,0,630,1,337,79433,3,1
802272,12,705.57,0,630,1,337,81273,3,1
802301,11,982.8,0,630,1,337,81851,3,1
802306,0,553.79,0,630,1,337,81946,3,1
802320,11,899.93,1,2443,1,337,82132,3,1
802321,10,19.77,0,19685,1,337,82135,3,0
802322,12,850.21,1,2443,1,337,82136,3,1
802326,1,113.81,0,12866,1,337,82199,3,1
802394,11,1113.12,0,630,1,337,83310,3,1
802444,7,5.9,0,630,1,337,84244,3,1
802466,6,262.82,0,19685,1,337,84681,3,0
802483,12,781.95,0,630,1,337,85045,3,1
802492,12,889.38,0,630,1,337,85242,3,1
802495,10,23.65,0,12866,1,337,85264,3,1
802534,8,797.13,0,630,1,337,86115,3,1
802560,3,12.54,1,2443,1,338,298,3,1
802604,4,303.92,1,95035,1,338,1375,3,0
802625,2,11.76,0,12866,1,338,1849,3,1
802649,4,293.46,1,128715,1,338,2802,3,2
802718,4,322.45,1,269,1,338,4663,3,1
802734,2,11.79,1,128715,1,338,5142,3,2
802842,8,678.9,1,95035,1,338,7970,3,0
802870,2,7.78,0,12866,1,338,8789,3,1
803947,2,22.98,1,269,1,338,40379,2,1
805921,11,1048.18,1,2443,1,338,80383,3,1
805963,11,1028.2,1,95035,1,338,81181,3,0
805998,11,1005.34,1,2443,1,338,81964,3,1
806031,11,879.05,1,128715,1,338,82667,3,2
806035,8,742.01,1,2443,1,338,82782,3,1
806062,11,942.75,1,128715,1,338,83270,3,2
806099,8,904.09,1,2443,1,338,83774,3,1
806113,11,959.59,1,95035,1,338,83975,3,0
806126,0,337.24,0,12866,1,338,84351,3,1
806165,7,9.44,1,2443,1,338,85071,3,1
806209,12,790.36,1,95035,1,338,85890,3,0
806212,0,680.26,1,269,1,338,85974,3,1
806236,9,979.43,0,255,1,339,226,3,0
806281,2,10.55,1,128715,1,339,1561,3,2
806297,4,324.59,1,128715,1,339,2259,3,2
806334,4,311.97,1,128715,1,339,3351,3,2
806357,9,864.04,0,255,1,339,3807,3,0
806506,4,334.25,0,255,1,339,8608,3,0
806552,2,9.22,1,128715,1,339,9830,3,2
806590,4,289.89,1,128715,1,339,10961,3,2
806636,2,11.07,0,255,1,339,12502,3,0
807947,11,1072.54,1,128715,1,339,48488,0,2
809561,12,771.31,1,269,1,339,79664,3,1
809600,6,272.09,0,255,1,339,80368,3,0
809625,12,716.15,1,128715,1,339,80948,3,2
809675,11,949.79,1,269,1,339,81826,3,1
809695,10,18.17,0,255,1,339,82195,3,0
809702,12,777.62,1,128715,1,339,82356,3,2
809843,1,124.02,0,255,1,339,84809,3,0
809852,5,22.75,0,255,1,339,84945,3,0
810090,4,335.56,0,307,1,340,3343,3,1
810115,2,18.85,0,61,1,340,3952,3,1
810169,4,347.79,0,61,1,340,5088,3,1
810265,4,355.1,0,307,1,340,7207,3,1
812497,8,918.58,0,1888,1,340,49766,0,2
813567,7,23.75,0,255,1,340,64510,1,0
813574,11,975.61,0,1888,1,340,64589,1,2
814741,12,819.42,0,307,1,340,80328,3,1
814769,8,922.87,0,61,1,340,80612,3,1
814830,11,1058.87,0,61,1,340,81627,3,1
814832,10,19.77,0,255,1,340,81676,3,0
814884,6,269.01,0,255,1,340,82462,3,0
814889,4,338.03,0,61,1,340,82517,3,1
814934,11,949.44,0,1888,1,340,83085,3,2
815115,8,716.47,0,61,1,340,85389,3,1
815142,8,680.0,0,1888,1,340,85712,3,2
815176,12,744.34,0,61,1,340,86048,3,1
815181,13,9.42,0,61,1,340,86075,3,1
815199,11,931.28,0,61,1,340,86219,3,1
815276,4,275.98,0,307,1,341,1073,3,1
815309,4,283.51,1,5901,1,341,1576,3,0
815310,8,908.77,1,5901,1,341,1591,3,0
815506,4,299.41,0,61,1,341,5068,3,1
815568,4,297.44,0,61,1,341,6232,3,1
815580,4,312.62,0,1888,1,341,6443,3,2
815813,4,307.98,0,61,1,341,10256,3,1
819645,12,939.35,0,61,1,341,64760,1,1
820979,12,794.8,0,61,1,341,79351,3,1
821159,11,972.11,0,1888,1,341,81419,3,2
821360,11,1025.7,1,5901,1,341,83394,3,0
821382,8,798.97,0,307,1,341,83643,3,1
821434,11,856.21,0,307,1,341,84292,3,1
821435,12,1313.18,0,1888,1,341,84299,3,2
821778,4,282.82,1,5901,1,342,2223,3,0
821984,2,8.22,0,3876,1,342,5644,3,1
822239,2,12.93,1,5901,1,342,9833,3,0
822369,4,316.82,1,5901,1,342,12201,3,0
822797,4,313.28,0,3876,1,342,18981,3,1
825175,13,11.14,1,5901,1,342,54708,0,0
827310,11,992.69,1,25459,1,342,79501,3,0
827390,8,776.16,0,3876,1,342,80444,3,1
827464,11,986.82,1,25459,1,342,81181,3,0
827525,11,981.16,0,3876,1,342,81952,3,1
827644,8,1079.3,0,3876,1,342,83383,3,1
827648,9,5.99,1,5901,1,342,83476,3,0
827669,12,1003.66,0,3876,1,342,83746,3,1
827767,11,985.41,1,5901,1,342,84944,3,0
827875,8,753.62,0,3876,1,342,86058,3,1
828211,4,327.36,0,3876,1,343,12200,3,1
828230,4,303.25,1,25459,1,343,12781,3,0
829157,11,1078.9,1,25459,1,343,46967,0,0
829299,11,834.76,1,25459,1,343,49735,0,0
830532,0,387.99,1,25459,1,343,79482,3,0
830607,0,377.14,0,3876,1,343,81292,3,1
830650,4,298.45,1,25459,1,343,82455,3,0
830693,8,788.22,0,3876,1,343,83639,3,1
830888,4,266.77,0,460,1,344,2215,3,2
830930,4,297.42,0,460,1,344,3462,3,2
831039,4,311.38,1,741,1,344,6803,3,0
831044,4,260.11,1,741,1,344,6901,3,0
831105,4,284.74,1,741,1,344,9339,3,0
831143,8,846.77,1,3807,1,344,10738,3,2
831190,2,12.18,0,460,1,344,12297,3,2
832098,4,289.58,1,3807,1,344,43102,2,2
833823,11,961.51,1,741,1,344,79877,3,0
833835,12,836.86,1,741,1,344,80037,3,0
833900,8,749.92,0,460,1,344,81405,3,2
833901,11,868.0,0,460,1,344,81445,3,2
834004,11,969.92,1,741,1,344,83797,3,0
834010,11,1012.54,1,3807,1,344,83915,3,2
834105,12,866.69,1,741,1,344,85900,3,0
834125,10,18.32,1,3807,1,344,86286,3,2
834128,6,250.51,0,460,1,344,86360,3,2
834159,12,1256.21,0,1760,1,345,898,3,0
834168,12,785.52,0,1760,1,345,1076,3,0
834224,4,287.62,1,5662,1,345,2726,3,0
834240,4,347.22,1,5662,1,345,3227,3,0
834249,11,974.37,0,2263,1,345,3689,3,0
834250,12,940.02,0,2263,1,345,3714,3,0
834257,8,650.64,1,5662,1,345,4003,3,0
834300,11,1122.06,0,2263,1,345,5250,3,0
834373,4,273.92,1,5662,1,345,7425,3,0
834388,12,954.46,0,2263,1,345,7771,3,0
834391,8,903.09,1,3807,1,345,7856,3,2
834401,8,788.49,1,3807,1,345,7965,3,2
834419,11,1046.53,0,1760,1,345,8617,3,0
834447,8,734.62,0,1760,1,345,9583,3,0
834494,4,298.83,1,741,1,345,10783,3,0
834603,4,347.3,0,460,1,345,13871,3,2
834627,4,280.61,0,460,1,345,14332,3,2
835523,8,778.32,1,3807,1,345,40818,2,2
835904,7,18.47,0,1760,1,345,48750,0,0
836389,5,18.66,1,741,1,345,58571,0,0
836466,0,490.96,1,741,1,345,60117,0,0
836690,10,19.72,0,1760,1,345,64707,1,0
836830,12,838.3,1,741,1,345,67374,1,0
837344,12,675.22,1,3807,1,345,77007,1,2
837496,8,670.26,0,460,1,345,79336,3,2
837521,10,20.0,1,5662,1,345,79912,3,0
837533,6,290.62,0,1760,1,345,80137,3,0
837567,8,805.32,0,460,1,345,80571,3,2
837583,11,1036.05,1,741,1,345,80835,3,0
837600,5,18.05,0,1760,1,345,81291,3,0
837673,10,23.05,0,1760,1,345,82475,3,0
837695,9,8.74,0,460,1,345,82797,3,2
837700,0,434.66,0,2263,1,345,82863,3,0
837709,4,315.51,1,741,1,345,82971,3,0
837715,7,17.42,0,2263,1,345,83087,3,0
837775,10,18.47,0,2263,1,345,84215,3,0
837783,11,1163.15,1,5662,1,345,84422,3,0
837827,9,6.86,1,741,1,345,85335,3,0
837947,4,373.31,0,1760,1,346,2625,3,0
837981,11,958.97,0,2263,1,346,3647,3,0
838098,4,299.32,1,3996,1,346,7399,3,0
838246,4,259.26,1,5662,1,346,12073,3,0
838305,4,303.67,1,3996,1,346,13583,3,0
841030,10,19.03,0,1760,1,346,76370,1,0
841177,8,891.62,1,5662,1,346,79617,3,0
841383,13,10.61,1,3996,1,346,83324,3,0
841410,1,125.89,0,2263,1,346,83897,3,0
841508,12,813.46,0,2263,1,346,86061,3,0
841519,6,256.44,0,1760,1,346,86297,3,0
841689,4,293.71,1,1480,1,347,3421,3,0
841787,4,299.33,1,1480,1,347,5329,3,0
841887,3,9.49,1,3996,1,347,7709,3,0
841989,2,11.82,1,1480,1,347,9703,3,0
842065,4,292.71,1,1480,1,347,11110,3,0
842158,8,740.08,1,3996,1,347,12965,3,0
844819,12,808.67,1,1480,1,347,59387,0,0
844878,12,900.08,1,1480,1,347,60242,0,0
845480,0,523.27,1,1480,1,347,68308,1,0
845884,11,956.96,1,3996,1,347,73594,1,0
846309,11,1174.68,1,1480,1,347,79393,3,0
846464,11,1085.17,1,3996,1,347,81511,3,0
846540,4,272.4,1,1480,1,347,82605,3,0
846744,12,793.67,1,1480,1,347,85236,3,0
846920,4,311.58,0,1263321,1,348,1391,3,1
852624,11,1034.39,0,1263321,1,348,79510,3,1
852861,11,1116.59,0,1263321,1,348,82290,3,1
852986,11,916.72,0,1263321,1,348,83791,3,1
853007,11,921.76,0,1263321,1,348,83966,3,1
853065,11,1124.34,0,1263321,1,348,84427,3,1
853088,12,972.28,0,1263321,1,348,84689,3,1
853673,4,324.93,1,111,1,349,7359,3,2
853920,4,321.43,1,1512,1,349,11622,3,2
854050,4,302.02,1,1512,1,349,13897,3,2
854060,4,289.01,1,111,1,349,14117,3,2
854073,4,296.83,1,1512,1,349,14398,3,2
856266,11,1151.76,1,111,1,349,50144,0,2
858796,11,916.74,1,111,1,349,79307,3,2
858859,5,17.02,1,1512,1,349,80046,3,2
858874,11,1110.64,1,1512,1,349,80246,3,2
858896,11,965.24,0,1263321,1,349,80481,3,1
